Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726066339,200,,Aggregated,2.100000,0.000000,940,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,241,0,940.0,925.9124634854929,449.69429500088154,1490.9891679999419,410.4771784232365
1726066340,200,,Aggregated,2.000000,0.000000,950,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,242,0,940.0,926.4777115950583,449.69429500088154,1490.9891679999419,410.4586776859504
1726066341,200,,Aggregated,2.000000,0.000000,950,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,244,0,950.0,927.5696073278804,449.69429500088154,1490.9891679999419,410.4344262295082
1726066342,200,,Aggregated,1.900000,0.000000,950,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,246,0,950.0,928.2424411626121,449.69429500088154,1490.9891679999419,410.4105691056911
1726066343,200,,Aggregated,1.900000,0.000000,950,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,248,0,950.0,929.3982766330739,449.69429500088154,1490.9891679999419,410.3790322580645
1726066344,200,,Aggregated,1.900000,0.000000,960,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,250,0,950.0,930.7884356040087,449.69429500088154,1490.9891679999419,410.352
1726066345,200,,Aggregated,1.900000,0.000000,960,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,252,0,960.0,931.910930313503,449.69429500088154,1490.9891679999419,410.33730158730157
1726066346,200,,Aggregated,1.900000,0.000000,970,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,254,0,960.0,933.1556738897715,449.69429500088154,1490.9891679999419,410.3228346456693
1726066347,200,,Aggregated,1.900000,0.000000,970,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,255,0,970.0,933.4401767607965,449.69429500088154,1490.9891679999419,410.3176470588235
1726066348,200,,Aggregated,1.900000,0.000000,970,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,257,0,970.0,934.4877305447598,449.69429500088154,1490.9891679999419,410.31517509727627
1726066349,200,,Aggregated,1.900000,0.000000,970,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,259,0,970.0,935.4872761119749,449.69429500088154,1490.9891679999419,410.2857142857143
1726066350,200,,Aggregated,1.900000,0.000000,970,1000,1100,1100,1200,1200,1300,1400,1500,1500,1500,261,0,970.0,936.25673778161,449.69429500088154,1490.9891679999419,410.27969348659
1726066351,200,,Aggregated,1.800000,0.000000,970,1000,1100,1100,1200,1200,1300,1400,1500,1500,1500,263,0,970.0,937.4661283307936,449.69429500088154,1490.9891679999419,410.25475285171103
1726066352,200,,Aggregated,1.900000,0.000000,980,1000,1100,1100,1200,1200,1300,1400,1500,1500,1500,265,0,980.0,938.161634754709,449.69429500088154,1490.9891679999419,410.23396226415093
